Warning: no access to tty (Bad file descriptor).
Thus no job control in this shell.
Preparing frames for constructing fringe PCs, using images in base_images.dat
Elapsed time for initialising was 0.407357931137 seconds
Median residual, sigma, fmask, fsat, background ( Skymapper_0294167105_2014-12-15T21:40:50_17_red ): 0.103332519531 18.317973079 0.0198106765747 0.00147914886475 412.66192627
Median residual, sigma, fmask, fsat, background ( Skymapper_0299114037_2014-12-15T21:16:47_17_red ): 0.162292480469 17.7859258274 0.0211541652679 0.0014888048172 413.137145996
Median residual, sigma, fmask, fsat, background ( Skymapper_0299115063_2014-12-15T21:20:47_17_red ): 0.243347167969 17.8541720124 0.0286577939987 0.00149810314178 409.581726074
Median residual, sigma, fmask, fsat, background ( Skymapper_0304062009_2014-12-15T21:24:47_17_red ): 0.198272705078 17.7698788301 0.0258184671402 0.00155448913574 411.259155273
Median residual, sigma, fmask, fsat, background ( Skymapper_0304063035_2014-12-15T21:28:47_17_red ): 0.143280029297 17.9656453404 0.0244014263153 0.00155758857727 403.494140625
Median residual, sigma, fmask, fsat, background ( Skymapper_0333455993_2014-12-16T04:39:02_17_red ): -1.08911132812 20.259828847 0.287812709808 0.0016120672226 534.985290527
Median residual, sigma, fmask, fsat, background ( Skymapper_0404528751_2014-12-16T04:18:26_17_red ): -0.02978515625 15.1349392082 0.0574704408646 0.0014865398407 302.400604248
Median residual, sigma, fmask, fsat, background ( Skymapper_0404529777_2014-12-16T04:22:59_17_red ): 0.0201110839844 15.8995513128 0.0565183162689 0.00149714946747 339.740478516
Median residual, sigma, fmask, fsat, background ( Skymapper_0404561523_2014-12-16T04:27:00_17_red ): 0.0872802734375 16.2711298935 0.0538903474808 0.00156354904175 356.257263184
Median residual, sigma, fmask, fsat, background ( Skymapper_0404562549_2014-12-16T04:31:01_17_red ): 0.0814971923828 15.9810438187 0.0530806779861 0.00149047374725 339.435333252
Median residual, sigma, fmask, fsat, background ( Skymapper_0532487799_2014-12-16T04:35:01_17_red ): -0.00234985351562 16.5051977299 0.0595853328705 0.00151431560516 345.467926025
Median residual, sigma, fmask, fsat, background ( Skymapper_0532488828_2014-12-16T04:44:15_17_red ): -0.0217895507812 19.4462312567 0.0523687601089 0.0015150308609 518.60925293
Median residual, sigma, fmask, fsat, background ( Skymapper_0270343702_2014-12-17T04:20:36_17_red ): -0.0450744628906 15.6705503023 0.0584592819214 0.00149619579315 315.277587891
Median residual, sigma, fmask, fsat, background ( Skymapper_0270344728_2014-12-17T04:24:37_17_red ): 0.016357421875 15.999918339 0.0571151971817 0.00150239467621 319.282501221
Median residual, sigma, fmask, fsat, background ( Skymapper_0279093763_2014-12-16T21:41:34_17_red ): 0.252990722656 21.9445804694 0.0186356306076 0.00147700309753 585.933227539
Median residual, sigma, fmask, fsat, background ( Skymapper_0404594202_2014-12-17T04:28:39_17_red ): 0.107727050781 16.576917892 0.0554922819138 0.00202929973602 352.761169434
Median residual, sigma, fmask, fsat, background ( Skymapper_0404595228_2014-12-17T04:32:39_17_red ): 0.0553283691406 16.3606999571 0.0495828390121 0.00166988372803 346.221069336
Median residual, sigma, fmask, fsat, background ( Skymapper_0404626974_2014-12-17T04:36:40_17_red ): 0.096923828125 16.0508516812 0.0418356657028 0.0014808177948 334.841796875
Median residual, sigma, fmask, fsat, background ( Skymapper_0404628000_2014-12-17T04:40:41_17_red ): 0.0397338867188 18.2065808287 0.042654633522 0.0014888048172 378.746582031
Median residual, sigma, fmask, fsat, background ( Skymapper_0404659747_2014-12-17T04:45:50_17_red ): 0.0739135742188 18.7957385859 0.0411187410355 0.001504778862 454.134033203
Median residual, sigma, fmask, fsat, background ( Skymapper_0532454930_2014-12-17T04:11:59_17_red ): -0.00178527832031 15.7543651264 0.0651006698608 0.00150835514069 321.062469482
Median residual, sigma, fmask, fsat, background ( Skymapper_0532455956_2014-12-17T04:16:33_17_red ): -0.037353515625 16.1871411796 0.0623395442963 0.00150072574615 336.433227539
Median residual, sigma, fmask, fsat, background ( Skymapper_0273784344_2014-12-18T21:09:54_17_red ): 0.23681640625 26.4099546471 0.00462067127228 0.00147616863251 999.922058105
Median residual, sigma, fmask, fsat, background ( Skymapper_0273785370_2014-12-18T21:14:41_17_red ): 0.212860107422 21.6079694243 0.00581073760986 0.0014762878418 629.704589844
Median residual, sigma, fmask, fsat, background ( Skymapper_0284171812_2014-12-18T21:34:45_17_red ): 0.165374755859 17.7881564168 0.00865793228149 0.00147414207458 387.062896729
Median residual, sigma, fmask, fsat, background ( Skymapper_0284172840_2014-12-18T21:43:38_17_red ): 0.209136962891 17.6603091329 0.0133612155914 0.00147330760956 362.578155518
Median residual, sigma, fmask, fsat, background ( Skymapper_0289185312_2014-12-18T21:26:43_17_red ): 0.222808837891 18.23754447 0.0057590007782 0.00147366523743 431.82711792
Median residual, sigma, fmask, fsat, background ( Skymapper_0289186338_2014-12-18T21:30:44_17_red ): 0.269653320312 17.7164310161 0.0108482837677 0.00148296356201 389.426147461
Median residual, sigma, fmask, fsat, background ( Skymapper_0299146780_2014-12-18T21:18:42_17_red ): 0.25390625 19.3074227983 0.00703740119934 0.00147414207458 500.254760742
Median residual, sigma, fmask, fsat, background ( Skymapper_0299147806_2014-12-18T21:22:42_17_red ): 0.197692871094 19.2839085397 0.00771379470825 0.00147378444672 485.585601807
Median residual, sigma, fmask, fsat, background ( Skymapper_0314352166_2014-12-18T21:38:46_17_red ): 0.235778808594 17.9338913056 0.0135999917984 0.00148510932922 388.351470947
Median residual, sigma, fmask, fsat, background ( Skymapper_0404660814_2014-12-19T04:39:36_17_red ): 0.100234985352 15.8333048199 0.0452817678452 0.00149703025818 316.675140381
Median residual, sigma, fmask, fsat, background ( Skymapper_0532553290_2014-12-19T04:30:51_17_red ): 0.106140136719 15.230334136 0.0498424768448 0.00153660774231 298.798675537
Median residual, sigma, fmask, fsat, background ( Skymapper_0532554316_2014-12-19T04:35:33_17_red ): 0.0186767578125 16.0613533672 0.0491222143173 0.00152969360352 304.762420654
Median residual, sigma, fmask, fsat, background ( Skymapper_0532586064_2014-12-19T04:43:52_17_red ): -0.013671875 17.3196798506 0.047226190567 0.00164639949799 335.896911621
Median residual, sigma, fmask, fsat, background ( Skymapper_0532587091_2014-12-19T04:49:22_17_red ): -0.0198364257812 18.7931180645 0.0418947935104 0.00157880783081 445.627441406
Median residual, sigma, fmask, fsat, background ( Skymapper_0270409320_2014-12-20T04:28:25_17_red ): 0.0686340332031 17.1462780658 0.0515871047974 0.00156462192535 376.244873047
Median residual, sigma, fmask, fsat, background ( Skymapper_0270410346_2014-12-20T04:33:31_17_red ): 0.0431518554688 17.5630167907 0.0541594028473 0.00158905982971 396.928405762
Median residual, sigma, fmask, fsat, background ( Skymapper_0270442092_2014-12-20T04:37:32_17_red ): 0.0952758789062 17.8459388867 0.0504367351532 0.00166714191437 411.668914795
Median residual, sigma, fmask, fsat, background ( Skymapper_0270443118_2014-12-20T04:41:33_17_red ): 0.0684814453125 19.4823857092 0.0450555086136 0.00149214267731 432.342559814
Median residual, sigma, fmask, fsat, background ( Skymapper_0270474865_2014-12-20T04:46:42_17_red ): 0.051025390625 20.1536709419 0.0520256757736 0.00153017044067 528.446105957
Median residual, sigma, fmask, fsat, background ( Skymapper_0274046519_2014-12-19T21:57:34_17_red ): 0.075927734375 20.8312120722 0.0916328430176 0.0071108341217 523.964111328
Median residual, sigma, fmask, fsat, background ( Skymapper_0289218095_2014-12-19T21:28:00_17_red ): 0.1708984375 21.2848775064 0.0223336219788 0.00149834156036 560.478271484
Median residual, sigma, fmask, fsat, background ( Skymapper_0289219121_2014-12-19T21:32:02_17_red ): 0.2275390625 22.0650828454 0.0214328765869 0.00148677825928 556.667358398
Median residual, sigma, fmask, fsat, background ( Skymapper_0294198827_2014-12-19T21:19:57_17_red ): 0.181762695312 20.9463376463 0.0249551534653 0.00150859355927 557.606445312
Median residual, sigma, fmask, fsat, background ( Skymapper_0294199853_2014-12-19T21:23:58_17_red ): 0.139404296875 21.0451674694 0.0257108211517 0.00148940086365 543.052978516
Median residual, sigma, fmask, fsat, background ( Skymapper_0294231603_2014-12-19T21:36:03_17_red ): 0.238891601562 21.2651034504 0.0207023620605 0.00148618221283 539.153076172
Median residual, sigma, fmask, fsat, background ( Skymapper_0308944423_2014-12-19T21:11:08_17_red ): 0.209045410156 21.7013355619 0.0176771879196 0.00147604942322 621.843566895
Median residual, sigma, fmask, fsat, background ( Skymapper_0308945449_2014-12-19T21:15:57_17_red ): 0.12255859375 21.1550669003 0.0217564105988 0.00148224830627 550.114013672
Median residual, sigma, fmask, fsat, background ( Skymapper_0269881222_2014-12-21T02:05:58_17_red ): -1.09155273438 20.7588756197 0.254957079887 0.00168645381927 536.94152832
Median residual, sigma, fmask, fsat, background ( Skymapper_0270376530_2014-12-21T04:47:23_17_red ): 0.113159179688 23.279971515 0.044137597084 0.0015664100647 728.85760498
Median residual, sigma, fmask, fsat, background ( Skymapper_0270475855_2014-12-21T04:42:13_17_red ): 0.03759765625 21.8760445361 0.0462687015533 0.00151288509369 569.701416016
Median residual, sigma, fmask, fsat, background ( Skymapper_0274047541_2014-12-20T21:39:55_17_red ): 0.124877929688 19.1657676172 0.0257264375687 0.00153124332428 461.503662109
Median residual, sigma, fmask, fsat, background ( Skymapper_0274079287_2014-12-20T21:43:56_17_red ): 0.164459228516 18.9566946367 0.0253001451492 0.0015252828598 454.520446777
Median residual, sigma, fmask, fsat, background ( Skymapper_0274080313_2014-12-20T21:47:57_17_red ): 0.223327636719 19.7173108205 0.0238173007965 0.00148272514343 460.08380127
Median residual, sigma, fmask, fsat, background ( Skymapper_0275521099_2014-12-21T04:33:04_17_red ): 0.0238037109375 21.4060782516 0.0409872531891 0.00160193443298 580.074645996
Median residual, sigma, fmask, fsat, background ( Skymapper_0275522125_2014-12-21T04:38:13_17_red ): 0.098388671875 20.6723321201 0.0419278144836 0.00162816047668 538.183349609
Median residual, sigma, fmask, fsat, background ( Skymapper_0294232620_2014-12-20T21:21:49_17_red ): 0.128967285156 19.8755533869 0.0212433338165 0.00148355960846 493.433349609
Median residual, sigma, fmask, fsat, background ( Skymapper_0299212336_2014-12-20T21:29:51_17_red ): 0.181335449219 18.6014645623 0.0230520963669 0.00149536132812 438.113616943
Median residual, sigma, fmask, fsat, background ( Skymapper_0299213362_2014-12-20T21:33:52_17_red ): 0.154541015625 19.0122545062 0.0224608182907 0.00149250030518 432.794250488
Median residual, sigma, fmask, fsat, background ( Skymapper_0304094759_2014-12-20T21:10:56_17_red ): 0.10498046875 20.5800928318 0.0264629125595 0.00152909755707 553.453063965
Median residual, sigma, fmask, fsat, background ( Skymapper_0304095785_2014-12-20T21:15:46_17_red ): 0.125732421875 20.284867146 0.0200033187866 0.00150585174561 532.685791016
Median residual, sigma, fmask, fsat, background ( Skymapper_0304127531_2014-12-20T21:19:49_17_red ): 0.130157470703 19.5302526621 0.0224883556366 0.00155258178711 477.610992432
Median residual, sigma, fmask, fsat, background ( Skymapper_0304128558_2014-12-20T21:25:51_17_red ): 0.180419921875 19.0852424523 0.023854136467 0.00156939029694 439.682678223
Median residual, sigma, fmask, fsat, background ( Skymapper_0270278324_2014-12-22T04:25:34_17_red ): -0.0645751953125 17.6046329895 0.0678753852844 0.00153040885925 386.941955566
Median residual, sigma, fmask, fsat, background ( Skymapper_0270279354_2014-12-22T04:37:36_17_red ): -0.0497589111328 19.2230988453 0.0667194128036 0.00149953365326 460.834686279
Median residual, sigma, fmask, fsat, background ( Skymapper_0270377648_2014-12-22T04:18:04_17_red ): 0.0276641845703 17.8037730477 0.044646024704 0.0015115737915 378.659667969
Median residual, sigma, fmask, fsat, background ( Skymapper_0275324590_2014-12-22T04:13:32_17_red ): -0.102111816406 17.4020243828 0.0847452878952 0.00155770778656 381.991516113
Median residual, sigma, fmask, fsat, background ( Skymapper_0275325618_2014-12-22T04:21:33_17_red ): -0.0898132324219 17.6508836907 0.0840784311295 0.00151348114014 388.348693848
Median residual, sigma, fmask, fsat, background ( Skymapper_0275357366_2014-12-22T04:29:34_17_red ): -0.0679626464844 18.1283630608 0.0682843923569 0.00150096416473 399.43850708
Median residual, sigma, fmask, fsat, background ( Skymapper_0275358393_2014-12-22T04:35:35_17_red ): -0.0378112792969 18.2980578136 0.0709027051926 0.00152409076691 416.246643066
Median residual, sigma, fmask, fsat, background ( Skymapper_0404692668_2014-12-22T04:41:37_17_red ): 0.1181640625 18.9702883115 0.037469625473 0.00157690048218 440.410980225
Median residual, sigma, fmask, fsat, background ( Skymapper_0404693695_2014-12-22T04:46:45_17_red ): 0.109619140625 20.6508559092 0.0324212312698 0.00157701969147 569.669677734
Median residual, sigma, fmask, fsat, background ( Skymapper_0270507616_2014-12-24T04:40:36_17_red ): 0.133148193359 17.3915530368 0.0367741584778 0.00149774551392 388.033782959
Median residual, sigma, fmask, fsat, background ( Skymapper_0270508642_2014-12-24T04:44:36_17_red ): -0.00953674316406 17.9886184421 0.0383596420288 0.00148737430573 387.499694824
Median residual, sigma, fmask, fsat, background ( Skymapper_0270540389_2014-12-24T04:49:45_17_red ): 0.124481201172 17.7961959113 0.033083319664 0.00151443481445 400.86907959
Median residual, sigma, fmask, fsat, background ( Skymapper_0532618844_2014-12-24T04:31:26_17_red ): 0.0646057128906 17.3438087581 0.0356062650681 0.00149285793304 386.519104004
Median residual, sigma, fmask, fsat, background ( Skymapper_0532619870_2014-12-24T04:36:35_17_red ): 0.00344848632812 17.6190616784 0.0357669591904 0.0014979839325 396.991333008
Median residual, sigma, fmask, fsat, background ( Skymapper_0270541330_2014-12-30T04:23:29_17_red ): 0.142730712891 17.5216000525 0.0332646369934 0.00149655342102 378.39755249
Median residual, sigma, fmask, fsat, background ( Skymapper_0270573078_2014-12-30T04:31:47_17_red ): 0.073486328125 16.9488257102 0.035103559494 0.00148963928223 367.04574585
Median residual, sigma, fmask, fsat, background ( Skymapper_0270574104_2014-12-30T04:35:47_17_red ): 0.0501708984375 16.7492373175 0.0355186462402 0.00159084796906 360.900421143
Median residual, sigma, fmask, fsat, background ( Skymapper_0270605850_2014-12-30T04:39:49_17_red ): 0.133239746094 16.8403398934 0.0359522104263 0.00149047374725 364.356750488
Median residual, sigma, fmask, fsat, background ( Skymapper_0270606876_2014-12-30T04:43:50_17_red ): 0.13916015625 17.2384209795 0.036013007164 0.00149703025818 376.318206787
Median residual, sigma, fmask, fsat, background ( Skymapper_0275586576_2014-12-30T04:19:27_17_red ): 0.150115966797 16.9248693956 0.0424053668976 0.00157463550568 365.120788574
Median residual, sigma, fmask, fsat, background ( Skymapper_0275587604_2014-12-30T04:27:46_17_red ): 0.149291992188 17.0677189522 0.0383335351944 0.00153386592865 365.585388184
Median residual, sigma, fmask, fsat, background ( Skymapper_0275684894_2014-12-30T04:47:51_17_red ): -0.008544921875 18.1084161054 0.0336114168167 0.00149500370026 394.494995117
Median residual, sigma, fmask, fsat, background ( Skymapper_0275685921_2014-12-30T04:52:58_17_red ): 0.112487792969 18.5634303554 0.0345097780228 0.00181746482849 454.770202637
Median residual, sigma, fmask, fsat, background ( Skymapper_0381427227_2014-12-29T21:14:51_17_red ): 0.118957519531 23.3521237593 0.0277224779129 0.00148260593414 752.731079102
Median residual, sigma, fmask, fsat, background ( Skymapper_0381428253_2014-12-29T21:19:05_17_red ): 0.0758056640625 22.4319637677 0.0284128189087 0.00148177146912 673.960693359
Median residual, sigma, fmask, fsat, background ( Skymapper_0383753759_2014-12-29T21:52:43_17_red ): 0.0244140625 23.216887195 0.0357916355133 0.00150895118713 677.451171875
Median residual, sigma, fmask, fsat, background ( Skymapper_0270638697_2014-12-31T04:54:00_17_red ): 0.147583007812 19.8504568404 0.0353581905365 0.00151085853577 530.947387695
Median residual, sigma, fmask, fsat, background ( Skymapper_0275619416_2014-12-31T04:20:44_17_red ): 0.0682220458984 15.5519546034 0.0456471443176 0.00156116485596 300.333221436
Median residual, sigma, fmask, fsat, background ( Skymapper_0275620442_2014-12-31T04:24:45_17_red ): 0.0780639648438 15.3848824892 0.0461837053299 0.00156879425049 300.752044678
Median residual, sigma, fmask, fsat, background ( Skymapper_0275652188_2014-12-31T04:28:46_17_red ): 0.0548706054688 15.0162181168 0.0420798063278 0.0014945268631 285.045593262
Median residual, sigma, fmask, fsat, background ( Skymapper_0275653214_2014-12-31T04:32:48_17_red ): 0.0629577636719 15.6257976485 0.0425100326538 0.00157594680786 301.703460693
Median residual, sigma, fmask, fsat, background ( Skymapper_0280764000_2014-12-31T04:36:48_17_red ): 0.0884399414062 15.7144418254 0.0465966463089 0.00151813030243 312.426696777
Median residual, sigma, fmask, fsat, background ( Skymapper_0280765026_2014-12-31T04:40:48_17_red ): 0.0715484619141 15.9723436504 0.0420469045639 0.00149667263031 316.735015869
Median residual, sigma, fmask, fsat, background ( Skymapper_0285843044_2014-12-31T04:44:49_17_red ): 0.176208496094 16.3077372935 0.0580317974091 0.00164616107941 340.562652588
Median residual, sigma, fmask, fsat, background ( Skymapper_0285844070_2014-12-31T04:48:50_17_red ): 0.122787475586 17.9118021666 0.0405293703079 0.00154232978821 370.608154297
Median residual, sigma, fmask, fsat, background ( Skymapper_0381460014_2014-12-30T21:29:16_17_red ): 0.275756835938 24.0645799991 0.0326006412506 0.00151705741882 757.06439209
Median residual, sigma, fmask, fsat, background ( Skymapper_0381461040_2014-12-30T21:33:14_17_red ): 0.252014160156 24.3083225865 0.032476067543 0.00153803825378 748.922912598
Median residual, sigma, fmask, fsat, background ( Skymapper_0383754792_2014-12-30T21:17:13_17_red ): 0.251098632812 26.2210045602 0.0333474874496 0.00149476528168 914.049560547
Median residual, sigma, fmask, fsat, background ( Skymapper_0383786550_2014-12-30T21:45:16_17_red ): 0.28466796875 24.2750035521 0.0351350307465 0.00150489807129 760.326660156
Median residual, sigma, fmask, fsat, background ( Skymapper_0383787576_2014-12-30T21:49:17_17_red ): 0.145874023438 24.6161433803 0.034939289093 0.00149857997894 746.447753906
Median residual, sigma, fmask, fsat, background ( Skymapper_0385850922_2014-12-30T21:21:13_17_red ): 0.191223144531 25.9605902609 0.0344978570938 0.00149500370026 892.844116211
Median residual, sigma, fmask, fsat, background ( Skymapper_0385851948_2014-12-30T21:25:13_17_red ): 0.1787109375 25.5952104949 0.0354965925217 0.00148808956146 844.734741211
Median residual, sigma, fmask, fsat, background ( Skymapper_0387784242_2014-12-30T21:37:15_17_red ): 0.206787109375 25.0675232095 0.0370922088623 0.00152492523193 812.645202637
Median residual, sigma, fmask, fsat, background ( Skymapper_0387785268_2014-12-30T21:41:15_17_red ): 0.199523925781 25.3741219164 0.0416985750198 0.00153386592865 818.921875
Median residual, sigma, fmask, fsat, background ( Skymapper_0270639723_2015-01-01T04:44:00_17_red ): 0.101806640625 17.0464805306 0.0393222570419 0.00155735015869 365.181976318
Median residual, sigma, fmask, fsat, background ( Skymapper_0280731241_2015-01-01T04:38:54_17_red ): 0.0845947265625 16.1214263838 0.0376553535461 0.0015070438385 321.075775146
Median residual, sigma, fmask, fsat, background ( Skymapper_0378969649_2014-12-31T21:14:50_17_red ): 0.211547851562 24.1559366664 0.0290958881378 0.00153398513794 764.543823242
Median residual, sigma, fmask, fsat, background ( Skymapper_0378970675_2014-12-31T21:19:05_17_red ): 0.184814453125 25.6717413961 0.0267428159714 0.00152778625488 818.509399414
Median residual, sigma, fmask, fsat, background ( Skymapper_0379035201_2014-12-31T21:47:14_17_red ): 0.200561523438 22.3118999428 0.0295164585114 0.00148093700409 639.155761719
Median residual, sigma, fmask, fsat, background ( Skymapper_0379036227_2014-12-31T21:51:15_17_red ): 0.118225097656 22.0262666509 0.0280587673187 0.00148034095764 607.067504883
Median residual, sigma, fmask, fsat, background ( Skymapper_0381492797_2014-12-31T21:39:12_17_red ): 0.112915039062 22.6132381854 0.0302267074585 0.0014853477478 658.108642578
Median residual, sigma, fmask, fsat, background ( Skymapper_0381493823_2014-12-31T21:43:14_17_red ): 0.106079101562 22.5453556119 0.0329979658127 0.00152707099915 639.940429688
Median residual, sigma, fmask, fsat, background ( Skymapper_0385883705_2014-12-31T21:31:12_17_red ): 0.0673828125 23.840263555 0.0356111526489 0.00150048732758 729.643249512
Median residual, sigma, fmask, fsat, background ( Skymapper_0385884731_2014-12-31T21:35:12_17_red ): 0.0928955078125 23.6465042792 0.0347332954407 0.00149488449097 690.980773926
Median residual, sigma, fmask, fsat, background ( Skymapper_0389488181_2014-12-31T21:23:08_17_red ): 0.0421142578125 25.1889311064 0.0356724262238 0.00149583816528 816.814941406
Median residual, sigma, fmask, fsat, background ( Skymapper_0389489207_2014-12-31T21:27:09_17_red ): 0.123046875 24.7300563518 0.03888463974 0.00154829025269 776.310668945
Median residual, sigma, fmask, fsat, background ( Skymapper_0379002371_2015-01-01T21:28:57_17_red ): 0.0333251953125 31.9965954613 0.0191396474838 0.00148904323578 1501.57043457
Median residual, sigma, fmask, fsat, background ( Skymapper_0379003397_2015-01-01T21:33:14_17_red ): 0.08447265625 41.509003553 0.00989055633545 0.00147879123688 2562.81811523
Median residual, sigma, fmask, fsat, background ( Skymapper_0385916423_2015-01-01T21:37:14_17_red ): 0.127563476562 35.0324760577 0.015949010849 0.00149714946747 1826.79174805
Median residual, sigma, fmask, fsat, background ( Skymapper_0385917449_2015-01-01T21:41:16_17_red ): 0.0224609375 28.1432462675 0.0285992622375 0.00153112411499 1126.18066406
Median residual, sigma, fmask, fsat, background ( Skymapper_0389520907_2015-01-01T21:45:17_17_red ): 0.00399780273438 26.2204166939 0.0351504087448 0.00150859355927 971.318603516
Median residual, sigma, fmask, fsat, background ( Skymapper_0389521933_2015-01-01T21:49:18_17_red ): 0.021240234375 30.836232955 0.0249689817429 0.0014933347702 1317.2388916
Median residual, sigma, fmask, fsat, background ( Skymapper_0383819267_2015-01-02T21:49:55_17_red ): 0.083251953125 34.0798463019 0.0173345804214 0.00150907039642 1687.53540039
Median residual, sigma, fmask, fsat, background ( Skymapper_0318742022_2015-01-06T21:36:55_17_red ): 0.189147949219 21.8932491916 0.0223706960678 0.0015082359314 622.33215332
Median residual, sigma, fmask, fsat, background ( Skymapper_0318743048_2015-01-06T21:40:59_17_red ): 0.155517578125 21.2869279998 0.0230017900467 0.00149857997894 594.506835938
Median residual, sigma, fmask, fsat, background ( Skymapper_0327982602_2015-01-06T21:45:00_17_red ): 0.153076171875 20.275339145 0.0285136699677 0.00199115276337 532.842041016
Median residual, sigma, fmask, fsat, background ( Skymapper_0327983628_2015-01-06T21:49:03_17_red ): 0.213104248047 20.0021095098 0.0284563302994 0.00196087360382 523.589782715
Median residual, sigma, fmask, fsat, background ( Skymapper_0379821839_2015-01-07T04:54:21_17_red ): -3.79960632324 19.1885890883 0.764988541603 0.00228750705719 496.622375488
Median residual, sigma, fmask, fsat, background ( Skymapper_0379822866_2015-01-07T04:59:27_17_red ): -3.45043945312 20.4849797619 0.748658061028 0.00211501121521 587.626586914
Median residual, sigma, fmask, fsat, background ( Skymapper_0382213899_2015-01-07T04:45:46_17_red ): -2.36630249023 18.0108538978 0.650443315506 0.0024276971817 441.582122803
Median residual, sigma, fmask, fsat, background ( Skymapper_0382214925_2015-01-07T04:50:20_17_red ): -2.08489990234 18.1292440893 0.658465981483 0.00198209285736 456.370910645
Median residual, sigma, fmask, fsat, background ( Skymapper_0383820291_2015-01-06T21:30:06_17_red ): 0.0515747070312 23.0098889789 0.0338960886002 0.00154793262482 692.965270996
Median residual, sigma, fmask, fsat, background ( Skymapper_0531276292_2015-01-06T21:32:20_17_red ): 0.128173828125 23.0641824757 0.0226197242737 0.00148248672485 689.423706055
Median residual, sigma, fmask, fsat, background ( Skymapper_0384442332_2015-01-08T04:37:09_17_red ): 0.0453987121582 8.78285461935 0.0292744636536 0.0014660358429 66.7456130981
Median residual, sigma, fmask, fsat, background ( Skymapper_0384443358_2015-01-08T05:50:51_17_red ): 3.77734375 402.899737431 0.118020415306 0.928982853889 62636.5273438
Median residual, sigma, fmask, fsat, background ( Skymapper_0386473944_2015-01-08T04:28:45_17_red ): 0.0958003997803 7.73454190655 0.00357687473297 0.00145971775055 42.8538513184
Median residual, sigma, fmask, fsat, background ( Skymapper_0386474970_2015-01-08T04:33:10_17_red ): 0.0546264648438 8.28568481402 0.00343108177185 0.00146234035492 43.2439422607
Median residual, sigma, fmask, fsat, background ( Skymapper_0274341395_2015-01-08T21:42:51_17_red ): 0.0854797363281 12.2402061604 0.0176371335983 0.0014785528183 170.228302002
Median residual, sigma, fmask, fsat, background ( Skymapper_0274342421_2015-01-08T21:46:52_17_red ): 0.0735702514648 10.6433844614 0.0145857334137 0.00147068500519 116.887641907
Median residual, sigma, fmask, fsat, background ( Skymapper_0274374167_2015-01-08T21:50:53_17_red ): 0.104515075684 11.1306043342 0.0156207084656 0.00147414207458 116.011329651
Median residual, sigma, fmask, fsat, background ( Skymapper_0388341512_2015-01-09T04:31:07_17_red ): -1.38389587402 17.6118417503 0.268190264702 0.00173735618591 406.813842773
Median residual, sigma, fmask, fsat, background ( Skymapper_0388342538_2015-01-09T04:35:09_17_red ): -1.24664306641 17.3497526781 0.258559942245 0.00156354904175 389.345794678
Median residual, sigma, fmask, fsat, background ( Skymapper_0391487244_2015-01-09T04:39:08_17_red ): -0.643463134766 17.57932833 0.169018268585 0.00158023834229 402.933746338
Median residual, sigma, fmask, fsat, background ( Skymapper_0391488270_2015-01-09T04:43:09_17_red ): -0.742950439453 18.2857121491 0.168150663376 0.00168418884277 425.003417969
Median residual, sigma, fmask, fsat, background ( Skymapper_0531340815_2015-01-08T21:34:01_17_red ): 0.01708984375 9.13977075452 0.0108160972595 0.00146806240082 70.0123977661
Median residual, sigma, fmask, fsat, background ( Skymapper_0531341841_2015-01-08T21:38:50_17_red ): 0.123016357422 9.30900076739 0.00992262363434 0.00146889686584 68.6383056641
Median residual, sigma, fmask, fsat, background ( Skymapper_0280732311_2015-01-15T04:47:52_17_red ): 0.0378112792969 17.4398998759 0.0371398925781 0.00150895118713 367.308502197
Median residual, sigma, fmask, fsat, background ( Skymapper_0390012568_2015-01-15T04:50:08_17_red ): -1.11279296875 17.1787919181 0.245546460152 0.0016542673111 359.945251465
Median residual, sigma, fmask, fsat, background ( Skymapper_0405053086_2015-01-15T05:03:14_17_red ): 0.0361022949219 18.6927017156 0.0267530679703 0.00149297714233 427.854736328
Median residual, sigma, fmask, fsat, background ( Skymapper_0405054113_2015-01-15T05:08:22_17_red ): 0.138122558594 20.6191118834 0.0265109539032 0.00148797035217 569.078979492
Median residual, sigma, fmask, fsat, background ( Skymapper_0405085850_2015-01-15T04:54:35_17_red ): 0.224685668945 16.9913986004 0.0318254232407 0.0021870136261 367.150939941
Median residual, sigma, fmask, fsat, background ( Skymapper_0405086876_2015-01-15T04:59:12_17_red ): 0.259857177734 18.0266348237 0.0311930179596 0.00202262401581 412.410217285
Median residual, sigma, fmask, fsat, background ( Skymapper_0274375211_2015-01-15T21:22:41_17_red ): 0.18701171875 28.3770788059 0.0266954898834 0.00152242183685 990.684875488
Median residual, sigma, fmask, fsat, background ( Skymapper_0274406961_2015-01-15T21:34:47_17_red ): 0.376708984375 27.4803840444 0.0288560390472 0.00152480602264 934.625793457
Median residual, sigma, fmask, fsat, background ( Skymapper_0274407987_2015-01-15T21:38:47_17_red ): 0.176391601562 26.8307669527 0.0279866456985 0.00150120258331 879.189453125
Median residual, sigma, fmask, fsat, background ( Skymapper_0279387687_2015-01-15T21:13:51_17_red ): 0.378051757812 28.6957648018 0.0250325202942 0.00151288509369 1050.59875488
Median residual, sigma, fmask, fsat, background ( Skymapper_0279388713_2015-01-15T21:18:40_17_red ): 0.284057617188 28.9147700157 0.0249052047729 0.00151431560516 1035.07006836
